#description: jpscore (0.8.4)
#agents: 55
#count: 0
#framerate: 16.00
#geometry: geo_2_8.xml
#ID: the agent ID
#FR: the current frame
#X,Y,Z: the agents coordinates (in metres)
#A, B: semi-axes of the ellipse
#ANGLE: orientation of the ellipse
#COLOR: color of the ellipse

ID	FR	X	Y	Z	A	B	ANGLE	COLOR	
37	7	-1.71	0.28	0.00	0.17	0.17	-49.64	255	
38	7	0.50	1.72	0.00	0.17	0.17	-90.47	255	
39	7	2.45	6.00	0.00	0.17	0.17	-107.45	0	
40	7	-0.31	1.15	0.00	0.17	0.17	-9.43	254	
41	7	1.13	1.40	0.00	0.17	0.17	-113.25	255	
42	7	2.05	4.84	0.00	0.17	0.17	-75.87	255	
43	7	2.26	2.95	0.00	0.17	0.17	-129.86	198	
44	7	0.66	2.21	0.00	0.17	0.17	-79.95	255	
45	7	2.45	5.65	0.00	0.17	0.17	-108.31	0	
46	7	0.03	2.68	0.00	0.17	0.17	-33.50	184	
47	7	-1.93	6.32	0.00	0.17	0.17	24.79	255	
48	7	1.05	6.35	0.00	0.17	0.17	-96.21	0	
49	7	-2.25	4.97	0.00	0.17	0.17	-85.79	255	
50	7	-1.05	4.25	0.00	0.17	0.17	-81.34	0	
51	7	-0.71	0.26	0.00	0.17	0.17	-26.49	255	
52	7	0.00	4.25	0.00	0.17	0.17	-90.00	0	
53	7	0.29	5.34	0.00	0.17	0.17	-99.74	114	
54	7	1.72	0.83	0.00	0.17	0.17	-94.39	255	
55	7	-0.92	4.61	0.00	0.17	0.17	-127.98	96	
1	8	0.70	6.70	0.00	0.17	0.17	-93.34	0	
2	8	-0.47	1.94	0.00	0.17	0.17	-51.19	255	
3	8	-1.45	2.10	0.00	0.17	0.17	-72.20	255	
4	8	1.65	4.15	0.00	0.17	0.17	-80.56	255	
5	8	1.05	6.70	0.00	0.17	0.17	-95.93	0	
6	8	0.35	6.35	0.00	0.17	0.17	-90.78	0	
7	8	0.00	6.35	0.00	0.17	0.17	-90.00	0	
8	8	0.08	1.71	0.00	0.17	0.17	-49.52	255	
9	8	1.83	5.67	0.00	0.17	0.17	-113.45	255	
10	8	0.32	2.95	0.00	0.17	0.17	-30.58	137	
11	8	0.35	6.70	0.00	0.17	0.17	-90.74	0	
12	8	-2.34	6.35	0.00	0.17	0.17	-48.45	255	
13	8	-1.05	5.65	0.00	0.17	0.17	-83.14	0	
14	8	-0.31	4.88	0.00	0.17	0.17	-81.87	255	
15	8	-1.56	4.73	0.00	0.17	0.17	-107.18	255	
16	8	-0.70	5.65	0.00	0.17	0.17	-86.13	0	
17	8	1.32	5.62	0.00	0.17	0.17	-88.80	172	
18	8	-0.13	2.21	0.00	0.17	0.17	-138.86	255	
19	8	1.21	4.24	0.00	0.17	0.17	-77.00	255	
20	8	0.70	4.95	0.00	0.17	0.17	-94.33	0	
21	8	-2.11	0.44	0.00	0.17	0.17	32.73	255	
22	8	1.94	2.56	0.00	0.17	0.17	-40.55	255	
23	8	-1.32	5.92	0.00	0.17	0.17	-85.21	82	
24	8	-1.05	3.90	0.00	0.17	0.17	-80.73	0	
25	8	0.35	4.95	0.00	0.17	0.17	-90.96	0	
26	8	-0.70	4.25	0.00	0.17	0.17	-85.10	0	
27	8	-0.35	4.25	0.00	0.17	0.17	-88.91	0	
28	8	-1.39	4.38	0.00	0.17	0.17	-112.39	27	
29	8	0.14	0.32	0.00	0.17	0.17	-41.61	255	
30	8	-0.79	1.39	0.00	0.17	0.17	-131.64	255	
31	8	-1.91	5.28	0.00	0.17	0.17	-5.68	217	
32	8	1.04	5.26	0.00	0.17	0.17	-104.07	255	
33	8	1.90	6.28	0.00	0.17	0.17	-140.83	255	
34	8	1.86	3.51	0.00	0.17	0.17	-139.79	255	
35	8	-1.90	2.27	0.00	0.17	0.17	-56.52	255	
36	8	0.28	3.45	0.00	0.17	0.17	-57.06	255	
37	8	-1.66	0.35	0.00	0.17	0.17	45.11	255	
38	8	0.55	1.66	0.00	0.17	0.17	-59.26	255	
39	8	2.45	6.00	0.00	0.17	0.17	-107.45	0	
40	8	-0.33	1.06	0.00	0.17	0.17	-100.03	255	
41	8	1.13	1.33	0.00	0.17	0.17	-68.02	255	
42	8	2.00	4.78	0.00	0.17	0.17	-120.31	255	
43	8	2.22	2.90	0.00	0.17	0.17	-125.80	150	
44	8	0.59	2.19	0.00	0.17	0.17	167.19	254	
45	8	2.45	5.65	0.00	0.17	0.17	-108.31	0	
46	8	0.04	2.62	0.00	0.17	0.17	-56.17	189	
47	8	-1.90	6.24	0.00	0.17	0.17	-74.70	255	
48	8	1.05	6.35	0.00	0.17	0.17	-96.21	0	
49	8	-2.23	4.94	0.00	0.17	0.17	-2.11	255	
50	8	-1.05	4.25	0.00	0.17	0.17	-81.34	0	
51	8	-0.63	0.28	0.00	0.17	0.17	5.34	255	
52	8	0.00	4.25	0.00	0.17	0.17	-90.00	0	
53	8	0.33	5.32	0.00	0.17	0.17	-78.05	255	
54	8	1.65	0.83	0.00	0.17	0.17	-150.87	255	
55	8	-0.91	4.59	0.00	0.17	0.17	-59.18	54	
1	9	0.70	6.70	0.00	0.17	0.17	-93.34	0	
2	9	-0.44	1.90	0.00	0.17	0.17	-10.90	255	
3	9	-1.39	2.05	0.00	0.17	0.17	-61.88	255	
4	9	1.64	4.09	0.00	0.17	0.17	-142.88	255	
5	9	1.05	6.70	0.00	0.17	0.17	-95.93	0	
6	9	0.35	6.35	0.00	0.17	0.17	-90.78	0	
7	9	0.00	6.35	0.00	0.17	0.17	-90.00	0	
8	9	0.03	1.65	0.00	0.17	0.17	-102.32	255	
9	9	1.82	5.62	0.00	0.17	0.17	-51.62	255	
10	9	0.32	2.90	0.00	0.17	0.17	-153.38	255	
11	9	0.35	6.70	0.00	0.17	0.17	-90.74	0	
12	9	-2.29	6.35	0.00	0.17	0.17	-49.94	255	
13	9	-1.05	5.65	0.00	0.17	0.17	-83.14	0	
14	9	-0.30	4.79	0.00	0.17	0.17	-85.36	255	
15	9	-1.55	4.71	0.00	0.17	0.17	-70.32	50	
16	9	-0.70	5.65	0.00	0.17	0.17	-86.13	0	
17	9	1.34	5.56	0.00	0.17	0.17	-123.25	255	
18	9	-0.10	2.15	0.00	0.17	0.17	-97.62	255	
19	9	1.13	4.20	0.00	0.17	0.17	-138.45	255	
20	9	0.70	4.95	0.00	0.17	0.17	-94.33	0	
21	9	-2.05	0.41	0.00	0.17	0.17	-25.61	226	
22	9	1.93	2.50	0.00	0.17	0.17	-141.80	255	
23	9	-1.31	5.91	0.00	0.17	0.17	-47.05	47	
24	9	-1.05	3.90	0.00	0.17	0.17	-80.73	0	
25	9	0.35	4.95	0.00	0.17	0.17	-90.96	0	
26	9	-0.70	4.25	0.00	0.17	0.17	-85.10	0	
27	9	-0.35	4.25	0.00	0.17	0.17	-88.91	0	
28	9	-1.39	4.34	0.00	0.17	0.17	-30.64	255	
29	9	0.15	0.28	0.00	0.17	0.17	-14.54	255	
30	9	-0.81	1.33	0.00	0.17	0.17	-69.31	255	
31	9	-1.88	5.22	0.00	0.17	0.17	-18.46	255	
32	9	0.99	5.25	0.00	0.17	0.17	-111.16	255	
33	9	1.85	6.25	0.00	0.17	0.17	168.12	255	
34	9	1.82	3.45	0.00	0.17	0.17	-158.31	255	
35	9	-1.83	2.24	0.00	0.17	0.17	-13.86	236	
36	9	0.29	3.37	0.00	0.17	0.17	-97.25	229	
37	9	-1.58	0.33	0.00	0.17	0.17	3.60	255	
38	9	0.55	1.58	0.00	0.17	0.17	-95.68	255	
39	9	2.45	6.00	0.00	0.17	0.17	-107.45	0	
40	9	-0.30	0.99	0.00	0.17	0.17	-56.81	255	
41	9	1.14	1.27	0.00	0.17	0.17	-131.78	255	
42	9	1.95	4.72	0.00	0.17	0.17	-121.66	255	
43	9	2.16	2.89	0.00	0.17	0.17	159.45	233	
44	9	0.56	2.11	0.00	0.17	0.17	-122.89	255	
45	9	2.45	5.65	0.00	0.17	0.17	-108.31	0	
46	9	0.08	2.55	0.00	0.17	0.17	-57.67	180	
47	9	-1.84	6.18	0.00	0.17	0.17	-34.87	255	
48	9	1.05	6.35	0.00	0.17	0.17	-96.21	0	
49	9	-2.20	4.93	0.00	0.17	0.17	-69.99	255	
50	9	-1.05	4.25	0.00	0.17	0.17	-81.34	0	
51	9	-0.63	0.21	0.00	0.17	0.17	-52.15	255	
52	9	0.00	4.25	0.00	0.17	0.17	-90.00	0	
53	9	0.28	5.31	0.00	0.17	0.17	175.31	45	
54	9	1.58	0.80	0.00	0.17	0.17	-179.08	255	
55	9	-0.90	4.58	0.00	0.17	0.17	-102.08	29	
1	10	0.70	6.70	0.00	0.17	0.17	-93.34	0	
2	10	-0.39	1.84	0.00	0.17	0.17	-27.83	255	
3	10	-1.40	2.03	0.00	0.17	0.17	-52.10	255	
4	10	1.66	4.03	0.00	0.17	0.17	-112.26	255	
5	10	1.05	6.70	0.00	0.17	0.17	-95.93	0	
6	10	0.35	6.35	0.00	0.17	0.17	-90.78	0	
7	10	0.00	6.35	0.00	0.17	0.17	-90.00	0	
8	10	0.04	1.57	0.00	0.17	0.17	-89.19	255	
9	10	1.81	5.54	0.00	0.17	0.17	-106.53	255	
10	10	0.30	2.86	0.00	0.17	0.17	-120.58	144	
11	10	0.35	6.70	0.00	0.17	0.17	-90.74	0	
12	10	-2.29	6.28	0.00	0.17	0.17	-52.90	255	
13	10	-1.05	5.65	0.00	0.17	0.17	-83.14	0	
14	10	-0.27	4.82	0.00	0.17	0.17	93.70	255	
15	10	-1.52	4.70	0.00	0.17	0.17	-108.77	255	
16	10	-0.70	5.65	0.00	0.17	0.17	-86.13	0	
17	10	1.30	5.51	0.00	0.17	0.17	-150.34	194	
18	10	-0.11	2.11	0.00	0.17	0.17	-98.52	70	
19	10	1.08	4.15	0.00	0.17	0.17	-102.48	255	
20	10	0.70	4.95	0.00	0.17	0.17	-94.33	0	
21	10	-2.03	0.35	0.00	0.17	0.17	-114.54	255	
22	10	1.90	2.49	0.00	0.17	0.17	137.61	255	
23	10	-1.33	5.87	0.00	0.17	0.17	-126.01	24	
24	10	-1.05	3.90	0.00	0.17	0.17	-80.73	0	
25	10	0.35	4.95	0.00	0.17	0.17	-90.96	0	
26	10	-0.70	4.25	0.00	0.17	0.17	-85.10	0	
27	10	-0.35	4.25	0.00	0.17	0.17	-88.91	0	
28	10	-1.41	4.30	0.00	0.17	0.17	-70.48	255	
29	10	0.10	0.22	0.00	0.17	0.17	-141.77	255	
30	10	-0.83	1.26	0.00	0.17	0.17	-136.80	255	
31	10	-1.85	5.19	0.00	0.17	0.17	3.67	255	
32	10	1.00	5.19	0.00	0.17	0.17	-74.53	90	
33	10	1.78	6.21	0.00	0.17	0.17	-172.79	254	
34	10	1.78	3.39	0.00	0.17	0.17	-152.04	255	
35	10	-1.80	2.22	0.00	0.17	0.17	28.16	255	
36	10	0.27	3.31	0.00	0.17	0.17	-92.20	197	
37	10	-1.50	0.34	0.00	0.17	0.17	-10.93	255	
38	10	0.55	1.50	0.00	0.17	0.17	-121.47	255	
39	10	2.45	6.00	0.00	0.17	0.17	-107.45	0	
40	10	-0.28	0.91	0.00	0.17	0.17	-67.80	255	
41	10	1.06	1.26	0.00	0.17	0.17	-161.28	255	
42	10	1.91	4.64	0.00	0.17	0.17	-109.57	255	
43	10	2.13	2.85	0.00	0.17	0.17	-95.02	125	
44	10	0.57	2.11	0.00	0.17	0.17	-97.59	255	
45	10	2.45	5.65	0.00	0.17	0.17	-108.31	0	
46	10	0.03	2.53	0.00	0.17	0.17	172.06	202	
47	10	-1.83	6.10	0.00	0.17	0.17	-84.24	255	
48	10	1.05	6.35	0.00	0.17	0.17	-96.21	0	
49	10	-2.24	4.86	0.00	0.17	0.17	-129.30	255	
50	10	-1.05	4.25	0.00	0.17	0.17	-81.34	0	
51	10	-0.54	0.22	0.00	0.17	0.17	1.72	255	
52	10	0.00	4.25	0.00	0.17	0.17	-90.00	0	
53	10	0.28	5.30	0.00	0.17	0.17	-66.33	25	
54	10	1.58	0.78	0.00	0.17	0.17	-165.30	255	
55	10	-0.89	4.57	0.00	0.17	0.17	-55.76	69	
1	11	0.70	6.70	0.00	0.17	0.17	-93.34	0	
2	11	-0.39	1.77	0.00	0.17	0.17	-57.05	255	
3	11	-1.34	1.97	0.00	0.17	0.17	-36.70	255	
4	11	1.62	3.97	0.00	0.17	0.17	-149.40	255	
5	11	1.05	6.70	0.00	0.17	0.17	-95.93	0	
6	11	0.35	6.35	0.00	0.17	0.17	-90.78	0	
7	11	0.00	6.35	0.00	0.17	0.17	-90.00	0	
8	11	0.03	1.57	0.00	0.17	0.17	74.39	254	
9	11	1.77	5.48	0.00	0.17	0.17	-90.75	255	
10	11	0.27	2.82	0.00	0.17	0.17	-120.01	140	
11	11	0.35	6.70	0.00	0.17	0.17	-90.74	0	
12	11	-2.27	6.20	0.00	0.17	0.17	-79.33	255	
13	11	-1.05	5.65	0.00	0.17	0.17	-83.14	0	
14	11	-0.25	4.74	0.00	0.17	0.17	-60.01	255	
15	11	-1.50	4.67	0.00	0.17	0.17	-70.93	85	
16	11	-0.70	5.65	0.00	0.17	0.17	-86.13	0	
17	11	1.29	5.47	0.00	0.17	0.17	-93.29	79	
18	11	-0.11	2.09	0.00	0.17	0.17	-91.19	77	
19	11	1.04	4.08	0.00	0.17	0.17	-128.69	255	
20	11	0.70	4.95	0.00	0.17	0.17	-94.33	0	
21	11	-1.95	0.36	0.00	0.17	0.17	25.07	255	
22	11	1.94	2.42	0.00	0.17	0.17	-35.48	255	
23	11	-1.37	5.80	0.00	0.17	0.17	-131.55	255	
24	11	-1.05	3.90	0.00	0.17	0.17	-80.73	0	
25	11	0.35	4.95	0.00	0.17	0.17	-90.96	0	
26	11	-0.70	4.25	0.00	0.17	0.17	-85.10	0	
27	11	-0.35	4.25	0.00	0.17	0.17	-88.91	0	
28	11	-1.41	4.26	0.00	0.17	0.17	-74.37	255	
29	11	0.11	0.15	0.00	0.17	0.17	-50.81	254	
30	11	-0.82	1.18	0.00	0.17	0.17	-76.36	255	
31	11	-1.82	5.14	0.00	0.17	0.17	-1.44	254	
32	11	1.01	5.19	0.00	0.17	0.17	26.00	119	
33	11	1.85	6.26	0.00	0.17	0.17	22.88	255	
34	11	1.74	3.36	0.00	0.17	0.17	-91.99	255	
35	11	-1.76	2.17	0.00	0.17	0.17	0.20	255	
36	11	0.29	3.25	0.00	0.17	0.17	-68.42	176	
37	11	-1.42	0.35	0.00	0.17	0.17	4.35	255	
38	11	0.58	1.43	0.00	0.17	0.17	-87.57	255	
39	11	2.45	6.00	0.00	0.17	0.17	-107.45	0	
40	11	-0.29	0.82	0.00	0.17	0.17	-105.07	255	
41	11	1.01	1.19	0.00	0.17	0.17	-119.38	255	
42	11	1.85	4.58	0.00	0.17	0.17	-144.84	255	
43	11	2.12	2.81	0.00	0.17	0.17	-124.48	116	
44	11	0.50	2.08	0.00	0.17	0.17	173.02	255	
45	11	2.45	5.65	0.00	0.17	0.17	-108.31	0	
46	11	0.06	2.47	0.00	0.17	0.17	-78.72	255	
47	11	-1.79	6.05	0.00	0.17	0.17	-86.70	255	
48	11	1.05	6.35	0.00	0.17	0.17	-96.21	0	
49	11	-2.18	4.84	0.00	0.17	0.17	23.80	255	
50	11	-1.05	4.25	0.00	0.17	0.17	-81.34	0	
51	11	-0.46	0.21	0.00	0.17	0.17	11.01	255	
52	11	0.00	4.25	0.00	0.17	0.17	-90.00	0	
53	11	0.28	5.30	0.00	0.17	0.17	-136.47	14	
54	11	1.51	0.74	0.00	0.17	0.17	-139.51	255	
55	11	-0.89	4.57	0.00	0.17	0.17	-27.89	17	
1	12	0.70	6.70	0.00	0.17	0.17	-93.34	0	
2	12	-0.35	1.71	0.00	0.17	0.17	-50.61	225	
3	12	-1.29	1.91	0.00	0.17	0.17	-60.18	255	
4	12	1.60	3.98	0.00	0.17	0.17	74.68	255	
5	12	1.05	6.70	0.00	0.17	0.17	-95.93	0	
6	12	0.35	6.35	0.00	0.17	0.17	-90.78	0	
7	12	0.00	6.35	0.00	0.17	0.17	-90.00	0	
8	12	0.03	1.55	0.00	0.17	0.17	-20.95	225	
9	12	1.75	5.42	0.00	0.17	0.17	-148.27	255	
10	12	0.31	2.78	0.00	0.17	0.17	-86.45	255	
11	12	0.35	6.70	0.00	0.17	0.17	-90.74	0	
12	12	-2.30	6.19	0.00	0.17	0.17	131.62	255	
13	12	-1.05	5.65	0.00	0.17	0.17	-83.14	0	
14	12	-0.24	4.67	0.00	0.17	0.17	-56.02	228	
15	12	-1.49	4.63	0.00	0.17	0.17	-64.26	101	
16	12	-0.70	5.65	0.00	0.17	0.17	-86.13	0	
17	12	1.31	5.45	0.00	0.17	0.17	-13.96	156	
18	12	-0.11	2.05	0.00	0.17	0.17	-101.41	111	
19	12	1.12	4.05	0.00	0.17	0.17	-20.48	254	
20	12	0.70	4.95	0.00	0.17	0.17	-94.33	0	
21	12	-1.88	0.37	0.00	0.17	0.17	1.91	191	
22	12	1.89	2.41	0.00	0.17	0.17	142.08	255	
23	12	-1.37	5.80	0.00	0.17	0.17	-131.55	14	
24	12	-1.05	3.90	0.00	0.17	0.17	-80.73	0	
25	12	0.35	4.95	0.00	0.17	0.17	-90.96	0	
26	12	-0.70	4.25	0.00	0.17	0.17	-85.10	0	
27	12	-0.35	4.25	0.00	0.17	0.17	-88.91	0	
28	12	-1.44	4.23	0.00	0.17	0.17	-32.08	255	
29	12	0.14	0.13	0.00	0.17	0.17	25.70	255	
30	12	-0.78	1.13	0.00	0.17	0.17	-97.44	255	
31	12	-1.80	5.08	0.00	0.17	0.17	-108.28	254	
32	12	1.01	5.17	0.00	0.17	0.17	-106.47	62	
33	12	1.79	6.20	0.00	0.17	0.17	-114.67	255	
34	12	1.69	3.30	0.00	0.17	0.17	-157.37	255	
35	12	-1.74	2.11	0.00	0.17	0.17	-46.33	255	
36	12	0.28	3.22	0.00	0.17	0.17	-53.07	154	
37	12	-1.42	0.34	0.00	0.17	0.17	151.14	255	
38	12	0.56	1.36	0.00	0.17	0.17	-135.11	254	
39	12	2.45	6.00	0.00	0.17	0.17	-107.45	0	
40	12	-0.26	0.76	0.00	0.17	0.17	-85.48	255	
41	12	0.98	1.22	0.00	0.17	0.17	66.67	255	
42	12	1.83	4.51	0.00	0.17	0.17	-134.55	255	
43	12	2.11	2.78	0.00	0.17	0.17	-87.22	93	
44	12	0.50	2.05	0.00	0.17	0.17	-178.01	255	
45	12	2.45	5.65	0.00	0.17	0.17	-108.31	0	
46	12	0.09	2.42	0.00	0.17	0.17	-106.33	255	
47	12	-1.75	5.99	0.00	0.17	0.17	-50.60	180	
48	12	1.05	6.35	0.00	0.17	0.17	-96.21	0	
49	12	-2.15	4.76	0.00	0.17	0.17	-84.79	255	
50	12	-1.05	4.25	0.00	0.17	0.17	-81.34	0	
51	12	-0.46	0.17	0.00	0.17	0.17	-17.88	0	
52	12	0.00	4.25	0.00	0.17	0.17	-90.00	0	
53	12	0.28	5.30	0.00	0.17	0.17	-136.47	8	
54	12	1.43	0.73	0.00	0.17	0.17	-159.47	255	
55	12	-0.90	4.57	0.00	0.17	0.17	-27.89	10	
1	13	0.70	6.70	0.00	0.17	0.17	-93.34	0	
2	13	-0.37	1.65	0.00	0.17	0.17	-149.89	237	
3	13	-1.31	1.87	0.00	0.17	0.17	-49.28	255	
4	13	1.56	3.91	0.00	0.17	0.17	-141.40	255	
5	13	1.05	6.70	0.00	0.17	0.17	-95.93	0	
6	13	0.35	6.35	0.00	0.17	0.17	-90.78	0	
7	13	0.00	6.35	0.00	0.17	0.17	-90.00	0	
8	13	0.06	1.48	0.00	0.17	0.17	-35.40	255	
9	13	1.71	5.36	0.00	0.17	0.17	-101.86	192	
10	13	0.36	2.80	0.00	0.17	0.17	-22.88	233	
11	13	0.35	6.70	0.00	0.17	0.17	-90.74	0	
12	13	-2.22	6.20	0.00	0.17	0.17	-20.76	255	
13	13	-1.05	5.65	0.00	0.17	0.17	-83.14	0	
14	13	-0.23	4.67	0.00	0.17	0.17	73.69	237	
15	13	-1.49	4.59	0.00	0.17	0.17	-80.41	147	
16	13	-0.70	5.65	0.00	0.17	0.17	-86.13	0	
17	13	1.30	5.44	0.00	0.17	0.17	-174.25	52	
18	13	-0.11	2.00	0.00	0.17	0.17	-71.02	171	
19	13	1.11	3.99	0.00	0.17	0.17	-51.18	255	
20	13	0.70	4.95	0.00	0.17	0.17	-94.33	0	
21	13	-1.84	0.32	0.00	0.17	0.17	-64.33	139	
22	13	1.83	2.35	0.00	0.17	0.17	-117.15	255	
23	13	-1.37	5.80	0.00	0.17	0.17	-131.55	8	
24	13	-1.05	3.90	0.00	0.17	0.17	-80.73	0	
25	13	0.35	4.95	0.00	0.17	0.17	-90.96	0	
26	13	-0.70	4.25	0.00	0.17	0.17	-85.10	0	
27	13	-0.35	4.25	0.00	0.17	0.17	-88.91	0	
28	13	-1.45	4.16	0.00	0.17	0.17	-75.44	255	
29	13	0.11	0.05	0.00	0.17	0.17	-96.75	255	
30	13	-0.75	1.06	0.00	0.17	0.17	-49.81	255	
31	13	-1.81	5.06	0.00	0.17	0.17	-38.93	255	
32	13	1.04	5.14	0.00	0.17	0.17	-16.06	106	
33	13	1.80	6.13	0.00	0.17	0.17	-118.08	255	
34	13	1.62	3.25	0.00	0.17	0.17	-145.90	255	
35	13	-1.67	2.06	0.00	0.17	0.17	-49.24	255	
36	13	0.30	3.20	0.00	0.17	0.17	25.09	233	
37	13	-1.40	0.28	0.00	0.17	0.17	-105.74	255	
38	13	0.53	1.28	0.00	0.17	0.17	-104.89	255	
39	13	2.45	6.00	0.00	0.17	0.17	-107.45	0	
40	13	-0.25	0.67	0.00	0.17	0.17	-92.27	255	
41	13	0.96	1.14	0.00	0.17	0.17	-106.71	255	
42	13	1.80	4.44	0.00	0.17	0.17	-91.89	255	
43	13	2.11	2.72	0.00	0.17	0.17	-112.59	255	
44	13	0.53	1.98	0.00	0.17	0.17	-83.21	255	
45	13	2.45	5.65	0.00	0.17	0.17	-108.31	0	
46	13	0.10	2.38	0.00	0.17	0.17	-87.36	124	
47	13	-1.72	5.98	0.00	0.17	0.17	21.34	117	
48	13	1.05	6.35	0.00	0.17	0.17	-96.21	0	
49	13	-2.11	4.71	0.00	0.17	0.17	-89.62	255	
50	13	-1.05	4.25	0.00	0.17	0.17	-81.34	0	
51	13	-0.46	0.17	0.00	0.17	0.17	-17.88	0	
52	13	0.00	4.25	0.00	0.17	0.17	-90.00	0	
53	13	0.28	5.29	0.00	0.17	0.17	-136.47	4	
54	13	1.35	0.73	0.00	0.17	0.17	-165.52	255	
55	13	-0.90	4.57	0.00	0.17	0.17	-27.89	5	
1	14	0.70	6.70	0.00	0.17	0.17	-93.34	0	
2	14	-0.36	1.64	0.00	0.17	0.17	-84.09	176	
3	14	-1.30	1.79	0.00	0.17	0.17	-76.35	255	
4	14	1.57	3.84	0.00	0.17	0.17	-58.75	255	
5	14	1.05	6.70	0.00	0.17	0.17	-95.93	0	
6	14	0.35	6.35	0.00	0.17	0.17	-90.78	0	
7	14	0.00	6.35	0.00	0.17	0.17	-90.00	0	
8	14	0.10	1.43	0.00	0.17	0.17	-87.54	196	
9	14	1.73	5.35	0.00	0.17	0.17	-122.15	255	
10	14	0.30	2.74	0.00	0.17	0.17	-140.89	215	
11	14	0.35	6.70	0.00	0.17	0.17	-90.74	0	
12	14	-2.23	6.11	0.00	0.17	0.17	-88.51	255	
13	14	-1.05	5.65	0.00	0.17	0.17	-83.14	0	
14	14	-0.24	4.63	0.00	0.17	0.17	-94.63	116	
15	14	-1.46	4.55	0.00	0.17	0.17	-13.04	193	
16	14	-0.70	5.65	0.00	0.17	0.17	-86.13	0	
17	14	1.30	5.41	0.00	0.17	0.17	-130.39	121	
18	14	-0.07	1.96	0.00	0.17	0.17	-90.38	255	
19	14	1.12	3.91	0.00	0.17	0.17	-93.55	255	
20	14	0.70	4.95	0.00	0.17	0.17	-94.33	0	
21	14	-1.83	0.28	0.00	0.17	0.17	-11.06	255	
22	14	1.80	2.29	0.00	0.17	0.17	-78.79	255	
23	14	-1.41	5.77	0.00	0.17	0.17	149.02	255	
24	14	-1.05	3.90	0.00	0.17	0.17	-80.73	0	
25	14	0.35	4.95	0.00	0.17	0.17	-90.96	0	
26	14	-0.70	4.25	0.00	0.17	0.17	-85.10	0	
27	14	-0.35	4.25	0.00	0.17	0.17	-88.91	0	
28	14	-1.46	4.10	0.00	0.17	0.17	-145.78	255	
29	14	0.03	0.04	0.00	0.17	0.17	-174.84	255	
30	14	-0.69	1.00	0.00	0.17	0.17	-34.62	255	
31	14	-1.77	4.98	0.00	0.17	0.17	-70.41	255	
32	14	1.06	5.09	0.00	0.17	0.17	-61.00	80	
33	14	1.83	6.11	0.00	0.17	0.17	-84.71	255	
34	14	1.58	3.20	0.00	0.17	0.17	-160.95	255	
35	14	-1.64	2.03	0.00	0.17	0.17	-43.15	133	
36	14	0.26	3.18	0.00	0.17	0.17	-89.39	255	
37	14	-1.36	0.24	0.00	0.17	0.17	-93.82	255	
38	14	0.51	1.28	0.00	0.17	0.17	133.11	205	
39	14	2.45	6.00	0.00	0.17	0.17	-107.45	0	
40	14	-0.23	0.61	0.00	0.17	0.17	-110.86	255	
41	14	0.90	1.17	0.00	0.17	0.17	156.36	205	
42	14	1.73	4.42	0.00	0.17	0.17	-142.23	254	
43	14	2.06	2.69	0.00	0.17	0.17	-177.32	224	
44	14	0.47	1.92	0.00	0.17	0.17	-118.56	255	
45	14	2.45	5.65	0.00	0.17	0.17	-108.31	0	
46	14	0.13	2.32	0.00	0.17	0.17	-38.62	182	
47	14	-1.71	5.97	0.00	0.17	0.17	-16.59	33	
48	14	1.05	6.35	0.00	0.17	0.17	-96.21	0	
49	14	-2.11	4.63	0.00	0.17	0.17	-65.11	255	
50	14	-1.05	4.25	0.00	0.17	0.17	-81.34	0	
51	14	-0.46	0.17	0.00	0.17	0.17	-17.88	0	
52	14	0.00	4.25	0.00	0.17	0.17	-90.00	0	
53	14	0.28	5.29	0.00	0.17	0.17	-136.47	2	
54	14	1.28	0.73	0.00	0.17	0.17	-151.13	255	
55	14	-0.89	4.56	0.00	0.17	0.17	-118.54	41	
1	15	0.70	6.70	0.00	0.17	0.17	-93.34	0	
2	15	-0.30	1.60	0.00	0.17	0.17	-57.36	227	
3	15	-1.28	1.71	0.00	0.17	0.17	-93.71	255	
4	15	1.54	3.76	0.00	0.17	0.17	-91.68	255	
5	15	1.05	6.70	0.00	0.17	0.17	-95.93	0	
6	15	0.35	6.35	0.00	0.17	0.17	-90.78	0	
7	15	0.00	6.35	0.00	0.17	0.17	-90.00	0	
8	15	0.08	1.35	0.00	0.17	0.17	-110.16	255	
9	15	1.69	5.27	0.00	0.17	0.17	-107.97	255	
10	15	0.33	2.74	0.00	0.17	0.17	-101.57	255	
11	15	0.35	6.70	0.00	0.17	0.17	-90.74	0	
12	15	-2.23	6.06	0.00	0.17	0.17	-50.52	255	
13	15	-1.05	5.65	0.00	0.17	0.17	-83.14	0	
14	15	-0.24	4.61	0.00	0.17	0.17	-56.75	67	
15	15	-1.43	4.50	0.00	0.17	0.17	-30.87	164	
16	15	-0.70	5.65	0.00	0.17	0.17	-86.13	0	
17	15	1.30	5.39	0.00	0.17	0.17	-89.89	45	
18	15	-0.07	1.91	0.00	0.17	0.17	-80.77	141	
19	15	1.13	3.83	0.00	0.17	0.17	-68.94	255	
20	15	0.70	4.95	0.00	0.17	0.17	-94.33	0	
21	15	-1.80	0.30	0.00	0.17	0.17	-36.63	255	
22	15	1.77	2.22	0.00	0.17	0.17	-97.24	255	
23	15	-1.41	5.72	0.00	0.17	0.17	-50.00	255	
